guidance,request,requested_bin,requested_centre,bin_lo,bin_hi,seed_row,seed_smiles,seed_value,generated,valid,generated_value,obtained_delta,tanimoto_to_seed,is_copy,novel
1.0,null,20,,,,1142531,CCOC(C)C(=O)NCCc1csc(-c2ccc(C)cc2)n1,3.2022200000000014,O=C(NCCc1csc(-c2ccc(F)cc2)n1)OCC(F)(F)F,True,3.7802000000000016,0.5779800000000002,0.46774193548387094,False,True
1.0,null,20,,,,1212157,CN(Cc1ccc(F)c(F)c1)C(=O)c1cncc(-c2cnn(C)c2)c1,3.0325000000000015,CN(Cc1ccccc1)C(=O)c1cncc(-c2cnn(C)c2)c1,True,2.7543000000000006,-0.2782000000000009,0.7358490566037735,False,True
1.0,null,20,,,,1215394,CCn1nc(C)cc1C(=O)Oc1cccc(NC(=O)C(C)C)c1,3.025120000000001,CCn1nc(C)cc1C(=O)Oc1cc(OC)cc(OC)c1,True,2.44782,-0.577300000000001,0.5471698113207547,False,True
1.0,null,20,,,,1232922,CC(C)(C)OC(=O)NC1CCCN(S(=O)(=O)N2CCOCC2)C1,0.5525000000000011,COC(=O)C1CCC(NS(=O)(=O)N2CCOCC2)C1,True,-0.505299999999999,-1.0578,0.3684210526315789,False,True
1.0,null,20,,,,1238973,FC(F)(F)c1cnc(N2CCn3c(nnc3C3CC3)C2)c(Cl)c1,3.2429000000000023,CC1CC1c1nncn1CCNc1ncc(Cl)cc1O,True,2.2676000000000003,-0.975300000000002,0.1794871794871795,False,True
1.0,null,20,,,,1299495,Cc1cc(CC(=O)N2CCCC2C(C#N)c2ccccc2)no1,2.823900000000001,Cc1cccc(CC(C#N)C2CCCN2C(=O)Cc2cc(C)on2)c1,True,3.2074200000000017,0.38352000000000075,0.65625,False,True
1.0,null,20,,,,1309906,CC(C)CC(NC(=O)c1cc(=O)c2ccccc2o1)C(=O)OC(C)C,2.8891000000000018,COCCCNC(=O)c1cc(=O)c2ccccc2o1,True,1.5593,-1.3298000000000019,0.5178571428571429,False,False
1.0,null,20,,,,1362816,COCc1cccc(C(=O)NC2CC2c2cccc(Cl)c2)c1,3.772300000000002,COc1cc(C(=O)NC2CC2c2ccccc2)cc(OC)c1OC,True,2.9983000000000013,-0.7740000000000009,0.46551724137931033,False,True
1.0,null,20,,,,1441838,COCC(=O)NC(C(=O)Nc1cccc(-c2nccs2)c1)C(C)C,2.5358,CC(C)(CO)CNC(=O)Nc1cccc(-c2nccs2)c1,True,2.950100000000001,0.4143000000000008,0.515625,False,True
1.0,null,20,,,,1450449,CCCNC(=O)CSc1nc2c(cc1C#N)CCCC2,2.450380000000001,CCc1cnc(SCS(=O)(=O)N(C)C)c(C#N)c1,True,1.4566800000000002,-0.9937000000000007,0.2727272727272727,False,True
1.0,null,20,,,,1451910,O=S(=O)(NCc1nnc2ccccn12)c1ccc(F)c(F)c1,1.4859999999999995,COc1ccc(S(=O)(=O)NCc2nnc3ccccn23)cc1OC,True,1.2249999999999996,-0.2609999999999999,0.6730769230769231,False,True
1.0,null,20,,,,1479798,Cc1nc(C)c(CCC(=O)N(CC(C)C)CC(F)(F)F)c(=O)[nH]1,2.3662400000000003,CCN(CC)C(=O)CCc1c(C)nc(C(C)C)[nH]c1=O,True,2.00272,-0.3635200000000003,0.5185185185185185,False,True
1.0,null,20,,,,1507926,COC(=O)C(C)NC(=O)Cc1csc(-c2ccccc2Cl)n1,2.6837,COCCNC(=O)NCc1csc(-c2ccccc2Cl)n1,True,2.9091000000000014,0.22540000000000138,0.5344827586206896,False,True
1.0,null,20,,,,1527882,Nc1ncccc1C(=O)Nc1ccc2cn[nH]c2c1,1.7923999999999998,CC(C)(C)Oc1ncccc1C(=O)Nc1ccc2cn[nH]c2c1,True,3.387500000000001,1.5951000000000013,0.6666666666666666,False,True
1.0,null,20,,,,1532848,COc1ccc(-c2ccc3c(=O)[nH]cnc3c2)cc1Cl,3.2521000000000013,CCc1ccc(-c2ccc3c(=O)[nH]cnc3c2)cc1,True,3.1525000000000007,-0.09960000000000058,0.5777777777777777,False,True
1.0,null,20,,,,1548351,COc1cc(OC)c2c(c1)C(c1cnccn1)NCC2,1.7288999999999999,COc1cccc2c1C(c1cncc(C)n1)NCC2,True,2.0287199999999994,0.29981999999999953,0.3442622950819672,False,True
1.0,null,20,,,,1570134,COc1cccc(C(C)N2CCN(C(=O)c3ccc(O)cc3)CC2)c1,2.9198000000000013,CCc1ccc(C(=O)N2CCN(C(C)c3ccccc3)CC2)cc1,True,3.7680000000000033,0.8482000000000021,0.5283018867924528,False,True
1.0,null,20,,,,1611406,CC(C)(C)N1CC(NC(=O)C2COc3ccc(F)cc3C2)CC1=O,1.8923999999999994,COCCN1CC(NC(=O)C2COc3ccc(F)cc3C2)CC1=O,True,0.7402999999999997,-1.1520999999999997,0.6666666666666666,False,True
1.0,null,20,,,,1612684,CCCC1CN(C(=O)Nc2ccn(CCC(C)C)n2)CCO1,2.9620000000000015,CCC1CN(C(=O)Nc2ccn(CC(O)CO)n2)CCO1,True,-0.121,-3.0830000000000015,0.6190476190476191,False,True
1.0,null,20,,,,1639675,CCC(CC)c1nnc(NC(=O)c2scnc2C2CC2)s1,4.0279000000000025,CCc1nnc(NC(=O)c2scnc2C2CC2)s1,True,2.686700000000001,-1.3412000000000015,0.7346938775510204,False,False
1.0,null,20,,,,1675660,COc1ccnc(NC(=O)c2cccc(Cl)c2)c1,2.9959000000000007,Cc1ccnc(NC(=O)c2ccc(Cl)c(Cl)c2)c1,True,3.9491200000000024,0.9532200000000017,0.48,False,True
1.0,null,20,,,,1689728,CCc1noc(CSc2ncnc3sc(C)cc23)n1,3.237420000000002,Cc1noc(CSc2ncnc3sc(C(C)C)cc23)n1,True,3.798420000000003,0.5610000000000008,0.5818181818181818,False,True
1.0,null,20,,,,1720876,CC(C)(C)CC(=O)NCC(=O)Nc1ccc2c(c1)COC2,2.2077,COCC(C)NC(=O)Nc1ccc2c(c1)COC2,True,1.8732,-0.3345,0.46296296296296297,False,False
1.0,null,20,,,,1757109,CC(C)Cc1ncc(CNc2ccc3c(c2)COC3)s1,3.983900000000003,CC(C)Nc1ncc(CNc2ccc3c(c2)COC3)s1,True,3.6057000000000023,-0.37820000000000054,0.68,False,True
1.0,null,20,,,,1774061,O=C1NCCCc2[nH]c(-c3cccc4[nH]ccc34)nc21,2.234,COc1cccc2[nH]cc(-c3nc4c([nH]3)CCCNC4=O)c12,True,2.2425999999999995,0.008599999999999497,0.5862068965517241,False,True
1.0,null,20,,,,1800687,Cc1nn(C)c(-c2nc(-c3cccnn3)no2)c1Cl,1.8889199999999997,CNC(=O)c1cnn(-c2nc(-c3ccc(Cl)cn3)no2)c1C,True,1.6387199999999997,-0.2502,0.2361111111111111,False,True
1.0,null,20,,,,1815867,FC(F)(F)c1ccc(CN2CCOCC2c2ncon2)cc1,2.661900000000001,Fc1cccc(F)c1CN1CCOCC1c1ncon1,True,1.9213,-0.740600000000001,0.6226415094339622,False,True
1.0,null,20,,,,1828580,Cc1ccc(N2CC3OCC(=O)N(Cc4cccc(F)c4)C3C2)nn1,1.54032,COc1ccc(CN2C(=O)COC3CN(c4ccc(C)nn4)CC32)cc1,True,1.4098199999999996,-0.13050000000000028,0.6774193548387096,False,True
1.0,null,20,,,,1836183,CCc1ccc(C(=O)NCc2nccc(N(C)C)n2)cc1,2.035,Nc1ccnc(CNC(=O)c2cccc(Cl)c2)n1,True,1.6422,-0.39280000000000004,0.40350877192982454,False,True
1.0,null,20,,,,1842499,COc1ccccc1COc1ccccc1-c1cnn(CCO)c1,3.1300000000000017,COc1cc(CO)ccc1OCc1ccccc1-c1cnn(C)c1,True,3.1670000000000016,0.03699999999999992,0.5344827586206896,False,True
1.0,null,20,,,,1865564,COC(CNC(=O)c1ccoc1)c1cccc(F)c1,2.536200000000001,COc1cc(CCNC(=O)c2ccoc2)cc(OC)c1OC,True,2.2779000000000007,-0.2583000000000002,0.423728813559322,False,True
1.0,null,20,,,,1868773,CCCOc1ccc(Cl)c2c1CCNC2C1CC(=O)C1,3.2947000000000015,O=C1CCC(C2NCCc3c(Cl)ccc(Cl)c32)C1,True,3.549400000000002,0.2547000000000006,0.5490196078431373,False,True
1.0,null,20,,,,1873123,CCC1OC(=O)c2c(OC)ccc(Br)c21,3.079200000000002,CCOCC(O)C1=CC(=O)OC(CC)C=CC=CO1,True,1.6896,-1.389600000000002,0.19047619047619047,False,True
1.0,null,20,,,,1875028,Cc1cccc(C)c1NCC(=O)N1CCCC2CCCCC21,3.8965400000000034,CC(=O)Nc1ccc(NCC(=O)N2CCCC3CCCCC32)cc1,True,3.238100000000002,-0.6584400000000015,0.6122448979591837,False,True
1.0,null,20,,,,1895921,CCC(CC)N(C)C(=O)CC1OC(=O)c2ccccc21,2.935200000000002,CCOC(=O)C(C)OC(=O)CC1OC(=O)c2ccccc21,True,1.783,-1.152200000000002,0.5490196078431373,False,True
1.0,null,20,,,,1907077,Cc1ccc2[nH]nc(C(=O)Nc3nc(-c4ccco4)cs3)c2c1,3.8401200000000015,Cc1ccc(-c2csc(NC(=O)c3nn(C)c4ccccc34)n2)o1,True,3.850520000000002,0.010400000000000631,0.4084507042253521,False,True
1.0,null,20,,,,1913063,Cc1nn(C)c(C)c1CN(C(=O)c1cn2cccc(C)c2n1)C1CC1,2.797860000000001,Cc1nn(C)cc1CN(C(=O)c1cn2cccc(C)c2n1)C1CC1,True,2.48944,-0.3084200000000008,0.7166666666666667,False,True
1.0,null,20,,,,1922265,CN(CCNC(=O)c1ccc2c(c1)ncn2C)c1ccccc1,2.4395000000000007,CN(CCNC(=O)c1ccc2[nH]cnc2c1)Cc1ccc(F)cc1,True,2.5637999999999996,0.12429999999999897,0.37681159420289856,False,True
1.0,bin,0,-1.2959600001573561,-inf,-1.1407200038433074,32052,COc1ccccc1CNC(=O)Cc1c[nH]c2ccccc12,3.035400000000001,NS(=O)(=O)c1cccc(CNC(=O)Cc2c[nH]c3ccccc23)c1,True,1.6742000000000001,-1.3612000000000009,0.5370370370370371,False,True
1.0,bin,0,-1.2959600001573561,-inf,-1.1407200038433074,116747,COCCSc1ccccc1C(=O)Nc1cccc(C)n1,3.3808200000000017,C=CNS(=O)(=O)c1ccccc1C(=O)NC1COC=CC=N1,True,0.7790000000000001,-2.601820000000002,0.18421052631578946,False,True
1.0,bin,0,-1.2959600001573561,-inf,-1.1407200038433074,131060,CS(=O)(=O)NCCc1csc(-c2ccc(F)cc2)n1,2.0408999999999997,NS(=O)(=O)CC(=O)NCCc1csc(-c2ccccc2)n1,True,0.7573000000000001,-1.2835999999999996,0.46296296296296297,False,True
1.0,bin,0,-1.2959600001573561,-inf,-1.1407200038433074,131949,CCc1c(C)nc(SCC(=O)NC(C)C)[nH]c1=O,1.25742,COCCCNC(=O)CSc1nc(C)cc(=O)[nH]1,True,0.3231199999999999,-0.9343000000000001,0.3442622950819672,False,True
1.0,bin,0,-1.2959600001573561,-inf,-1.1407200038433074,158879,COc1ccc(CC(=O)OCC(=O)c2c[nH]c3ccccc23)cc1,3.145100000000001,NC(=O)c1ccc(CC(=O)OCC(=O)c2c[nH]c3ccccc23)cc1,True,2.2353999999999994,-0.9097000000000017,0.72,False,True
1.0,bin,0,-1.2959600001573561,-inf,-1.1407200038433074,232056,COCCNC(=O)c1cc(=O)c2cc(C)ccc2o1,1.4776199999999993,CNC(=O)CNC(=O)c1cc(=O)c2cc(OC)ccc2o1,True,0.27739999999999987,-1.2002199999999994,0.5370370370370371,False,True
1.0,bin,0,-1.2959600001573561,-inf,-1.1407200038433074,235788,O=C(Cn1nc(-c2ccco2)oc1=O)NCC(F)(F)F,0.7747999999999999,CC(=O)NCCNC(=O)Cn1nc(-c2ccco2)oc1=O,True,-0.6514,-1.4262,0.6923076923076923,False,True
